TOK_added,DATE_added,SHOT_added,TIME_added,α0,αI,αB,αP,αn,αM,αR,αe,αk,ind_added,id
JET,20030219,58400,54.8641967773438,0.105726,0.770188,0.238493,-0.608798,0.383837,0.184436,1.99427,0.715706,0.432144,9404,2315
JET,20030219,58400,59.6251831054688,0.105734,0.769875,0.238652,-0.60871,0.38386,0.184411,1.99439,0.716052,0.432418,9405,2316
JET,20030219,58401,64.3861694335938,0.105734,0.770156,0.238525,-0.608789,0.38382,0.184433,1.99425,0.715744,0.432192,9406,2317
JET,20030219,58402,63.8893737792969,0.10573,0.770363,0.238127,-0.608817,0.384167,0.184446,1.99459,0.715451,0.431611,9407,2318
JET,20030219,58403,55.3609924316406,0.105725,0.769937,0.238779,-0.608837,0.383619,0.184489,1.99423,0.716052,0.432758,9409,2319
JET,20030219,58403,60.3703918457031,0.105739,0.769786,0.238642,-0.608667,0.383905,0.184419,1.99447,0.716119,0.43242,9410,2320
JET,20030219,58404,60.6187744140625,0.105738,0.769835,0.238605,-0.608707,0.38396,0.184401,1.99453,0.716111,0.432365,9412,2321
JET,20030310,58727,60.1219787597656,0.105727,0.770143,0.23869,-0.608769,0.383496,0.184474,1.99387,0.715683,0.432489,9414,2322
JET,20030310,58730,61.1156005859375,0.105713,0.770066,0.239193,-0.608842,0.382708,0.18456,1.99304,0.715708,0.433507,9415,2323
JET,20030314,58817,67.1185913085938,0.105699,0.770418,0.23888,-0.608725,0.383375,0.184157,1.99317,0.715414,0.432324,9417,2324
JET,20030314,58818,65.8351440429688,0.105701,0.770546,0.238916,-0.608649,0.383136,0.184149,1.99269,0.71509,0.432318,9418,2325
JET,20030314,58819,66.6217651367188,0.105702,0.770564,0.238873,-0.608655,0.383123,0.184186,1.9927,0.715019,0.432327,9419,2326
JET,20030319,58886,61.9021911621094,0.105719,0.769851,0.238698,-0.608871,0.383799,0.184319,1.99443,0.716153,0.432786,9420,2327
JET,20030319,58889,60.1219787597656,0.105725,0.769868,0.238608,-0.608751,0.383819,0.184405,1.99433,0.715964,0.432552,9421,2328
JET,20030319,58891,61.9021911621094,0.105726,0.769938,0.238612,-0.608754,0.383734,0.184452,1.9942,0.715859,0.432531,9422,2329
JET,20030319,58893,60.6187744140625,0.105724,0.769964,0.238572,-0.60882,0.383894,0.184469,1.99445,0.715979,0.432415,9423,2330
JET,20030321,58958,71.6311645507813,0.105724,0.76999,0.238602,-0.609049,0.383875,0.184596,1.9949,0.716291,0.432628,9424,2331
JET,20030321,58969,65.628173828125,0.105725,0.769763,0.238782,-0.609015,0.383976,0.184531,1.99521,0.716755,0.432797,9425,2332
JET,20030321,58969,72.8731689453125,0.105726,0.770009,0.238654,-0.608913,0.383846,0.184495,1.99464,0.716178,0.432492,9426,2333
JET,20030324,58982,56.8927917480469,0.105731,0.77026,0.238444,-0.608792,0.383835,0.184455,1.99421,0.71559,0.432038,9431,2334
JET,20030324,58983,58.1347961425781,0.105727,0.770028,0.238731,-0.60882,0.383603,0.184459,1.99414,0.715933,0.432609,9432,2335
JET,20030325,59020,61.1156005859375,0.105712,0.77001,0.239264,-0.608868,0.382678,0.184565,1.99307,0.715825,0.433665,9433,2336
JET,20030327,59051,59.5838012695313,0.105714,0.770196,0.238586,-0.608823,0.383714,0.184363,1.99409,0.715706,0.432321,9437,2337
JET,20030327,59053,58.5901794433594,0.105708,0.770394,0.238775,-0.608841,0.383145,0.184482,1.99314,0.715224,0.43269,9438,2338
JET,20030327,59055,59.0869750976563,0.10571,0.770378,0.238762,-0.608828,0.383185,0.184446,1.99321,0.71528,0.432629,9439,2339
JET,20030327,59060,59.5838012695313,0.105704,0.771157,0.237812,-0.608939,0.383427,0.184489,1.99276,0.713667,0.431606,9440,2340
JET,20030327,59061,59.5838012695313,0.105703,0.771158,0.237845,-0.608997,0.383413,0.184517,1.99281,0.71373,0.431698,9441,2341
JET,20030327,59063,58.5901794433594,0.105702,0.770976,0.237915,-0.609022,0.383623,0.184462,1.99325,0.714156,0.43177,9442,2342
JET,20030327,59064,57.6380004882813,0.1057,0.771389,0.237685,-0.609058,0.383355,0.184528,1.99254,0.713262,0.431624,9443,2343
JET,20030331,59112,59.3768005371094,0.105721,0.770202,0.238766,-0.608779,0.383182,0.184478,1.99343,0.715463,0.432755,9444,2344
JET,20030331,59125,62.1505737304688,0.105716,0.770076,0.238748,-0.608892,0.383509,0.184509,1.994,0.715881,0.432715,9445,2345
JET,20030331,59126,55.1263732910156,0.105725,0.769812,0.23907,-0.608835,0.383216,0.184559,1.99393,0.716261,0.433239,9446,2346
JET,20030403,59196,65.8765869140625,0.105695,0.770493,0.238751,-0.608744,0.383539,0.184177,1.99324,0.715311,0.43208,9450,2347
JET,20030403,59196,72.624755859375,0.105703,0.770315,0.238619,-0.608734,0.383663,0.184316,1.99373,0.715488,0.432118,9451,2348
JET,20030403,59197,66.125,0.105697,0.770511,0.238739,-0.608728,0.383421,0.184231,1.99315,0.715187,0.432183,9452,2349
JET,20030403,59197,70.6375732421875,0.105705,0.770313,0.23859,-0.608742,0.383644,0.184355,1.99377,0.715461,0.432148,9453,2350
JET,20030403,59199,66.125,0.105706,0.770095,0.238461,-0.60882,0.383913,0.184486,1.99452,0.715853,0.432189,9454,2351
JET,20030403,59199,73.3699951171875,0.105709,0.77014,0.238494,-0.608817,0.38386,0.184461,1.99438,0.71579,0.432196,9455,2352
JET,20030403,59202,64.8829956054688,0.105706,0.770119,0.238478,-0.608816,0.383885,0.184476,1.99444,0.715815,0.432192,9456,2353
JET,20030403,59202,73.12158203125,0.105712,0.770097,0.238472,-0.608843,0.383917,0.184495,1.99454,0.715878,0.432219,9457,2354
JET,20030403,59205,58.5901794433594,0.105704,0.770216,0.238798,-0.608974,0.383485,0.184422,1.99379,0.715766,0.432756,9458,2355
JET,20030403,59207,59.5838012695313,0.105706,0.770652,0.238133,-0.608945,0.38372,0.184522,1.99367,0.714784,0.431891,9459,2356
JET,20030404,59211,59.3768005371094,0.105713,0.770226,0.238484,-0.608773,0.383786,0.184468,1.99418,0.715623,0.432059,9460,2357
JET,20030404,59213,59.3768005371094,0.10571,0.770222,0.238486,-0.608769,0.383782,0.18447,1.99418,0.715623,0.432065,9462,2358
JET,20030404,59215,59.6251831054688,0.105722,0.77054,0.238371,-0.608701,0.383563,0.184605,1.99377,0.715109,0.431517,9464,2359
JET,20030404,59217,59.1283874511719,0.105712,0.770165,0.238521,-0.608805,0.38382,0.184435,1.99427,0.715745,0.432205,9465,2360
JET,20030404,59218,58.631591796875,0.105714,0.770124,0.238553,-0.60882,0.383819,0.184412,1.99428,0.715808,0.432334,9466,2361
JET,20030404,59219,58.8799743652344,0.105708,0.770035,0.23866,-0.608897,0.383788,0.184353,1.99432,0.715988,0.432732,9467,2362
JET,20030404,59220,58.8799743652344,0.105706,0.769995,0.238777,-0.60893,0.383626,0.184297,1.99413,0.716004,0.433161,9468,2363
JET,20030407,59237,60.3703918457031,0.105725,0.770102,0.238733,-0.608805,0.383525,0.184455,1.994,0.71589,0.432489,9469,2364
JET,20030407,59240,60.3703918457031,0.105703,0.770603,0.2383,-0.608848,0.383631,0.18432,1.99355,0.714889,0.432065,9470,2365
JET,20030407,59252,61.1156005859375,0.105713,0.769922,0.239203,-0.608927,0.383005,0.18458,1.99366,0.716445,0.433098,9472,2366
JET,20030408,59255,59.6251831054688,0.105701,0.770496,0.238537,-0.609042,0.383519,0.184408,1.99364,0.715452,0.432264,9473,2367
JET,20030408,59257,59.3768005371094,0.105707,0.770353,0.238525,-0.608905,0.383626,0.184401,1.99385,0.715535,0.432215,9474,2368
JET,20030408,59258,59.8735961914063,0.105699,0.770425,0.238583,-0.609086,0.383597,0.184387,1.99386,0.715661,0.432355,9475,2369
JET,20030408,59260,61.12939453125,0.105696,0.771005,0.238722,-0.609125,0.382604,0.184446,1.99222,0.714721,0.432465,9476,2370
JET,20030408,59262,59.3768005371094,0.105703,0.770323,0.238819,-0.609061,0.383266,0.184482,1.9936,0.715819,0.432674,9477,2371
JET,20030408,59263,61.3639831542969,0.105705,0.770378,0.238886,-0.60902,0.383064,0.184504,1.99332,0.715741,0.432655,9478,2372
JET,20030408,59265,61.3639831542969,0.105693,0.770757,0.238249,-0.609026,0.383657,0.184344,1.99353,0.714779,0.432153,9479,2373
JET,20030408,59266,68.650390625,0.105698,0.770192,0.238651,-0.608769,0.38374,0.184337,1.99404,0.71576,0.432225,9480,2374
JET,20030408,59268,61.1156005859375,0.105706,0.770301,0.2388,-0.609001,0.383294,0.1845,1.99363,0.71583,0.432547,9481,2375
JET,20030408,59269,60.3703918457031,0.105706,0.770388,0.238882,-0.608964,0.382987,0.18452,1.99317,0.715622,0.43265,9482,2376
JET,20030408,59270,60.6187744140625,0.105703,0.770275,0.23882,-0.609059,0.383344,0.18447,1.99373,0.715965,0.432582,9483,2377
JET,20030412,59351,61.8607788085938,0.105727,0.770187,0.238543,-0.6088,0.383736,0.18445,1.99415,0.715686,0.432243,9486,2378
JET,20030412,59352,62.1505737304688,0.105725,0.77021,0.238589,-0.608805,0.383604,0.184474,1.99398,0.715618,0.432347,9487,2379
JET,20030412,59353,61.1156005859375,0.105724,0.770171,0.238519,-0.608802,0.383814,0.184438,1.99425,0.715732,0.432192,9488,2380
JET,20030412,59354,61.9021911621094,0.105718,0.77016,0.238628,-0.608852,0.383622,0.184499,1.99406,0.715741,0.432449,9489,2381
JET,20030412,59355,62.1505737304688,0.105725,0.770182,0.238562,-0.608805,0.383705,0.184461,1.99412,0.715689,0.432285,9490,2382
JET,20030412,59359,56.106201171875,0.105721,0.769864,0.239107,-0.608894,0.383126,0.184617,1.99386,0.716227,0.433344,9491,2383
JET,20030412,59362,56.3545837402344,0.10572,0.769774,0.239156,-0.608911,0.38317,0.184591,1.99399,0.716409,0.433433,9492,2384
JET,20030412,59364,55.8577880859375,0.10573,0.770049,0.238769,-0.608797,0.383464,0.184507,1.99397,0.715864,0.432671,9493,2385
JET,20030412,59367,57.8450012207031,0.105725,0.769906,0.239,-0.608845,0.383246,0.184563,1.99391,0.716137,0.433099,9494,2386
JET,20030412,59368,58.341796875,0.105726,0.769929,0.238903,-0.608839,0.383401,0.184541,1.99404,0.716114,0.432911,9495,2387
JET,20030412,59373,58.5901794433594,0.105723,0.76977,0.239084,-0.608865,0.383273,0.184588,1.99405,0.716388,0.433243,9496,2388
JET,20030412,59374,57.8863830566406,0.105731,0.770041,0.238796,-0.608789,0.383416,0.184515,1.99392,0.715867,0.432703,9497,2389
JET,20030412,59375,58.5901794433594,0.105725,0.769833,0.239104,-0.608813,0.383098,0.184585,1.99377,0.716184,0.433293,9498,2390
JET,20030412,59376,57.4309997558594,0.105728,0.769967,0.238934,-0.608807,0.383256,0.184551,1.99383,0.715982,0.432976,9499,2391
JET,20030506,59628,62.3989868164063,0.105704,0.770329,0.238512,-0.60895,0.383733,0.184393,1.99398,0.715578,0.432235,9500,2392
JET,20030506,59629,62.3989868164063,0.105699,0.770535,0.238489,-0.609062,0.38356,0.184401,1.99359,0.715265,0.43229,9501,2393
JET,20030506,59630,62.3989868164063,0.105683,0.772747,0.238416,-0.609042,0.380444,0.184679,1.98787,0.710602,0.432714,9502,2394
JET,20030507,59633,62.6473999023438,0.105699,0.770635,0.238429,-0.609049,0.383464,0.184557,1.99339,0.715,0.43221,9503,2395
JET,20030507,59636,62.3989868164063,0.105699,0.770637,0.23844,-0.609051,0.383436,0.184578,1.99333,0.714968,0.43226,9504,2396
JET,20030507,59637,63.392578125,0.105683,0.771871,0.238098,-0.609351,0.382404,0.184711,1.99101,0.712563,0.432338,9505,2397
JET,20030507,59638,61.3639831542969,0.105706,0.769693,0.238709,-0.609059,0.384093,0.184498,1.99499,0.716686,0.43278,9506,2398
JET,20030507,59639,58.8799743652344,0.105704,0.769612,0.238667,-0.609102,0.384366,0.184401,1.9954,0.716931,0.432725,9507,2399
JET,20030507,59646,61.6123962402344,0.105696,0.770682,0.238449,-0.609099,0.383419,0.184479,1.99325,0.714944,0.432301,9508,2400
JET,20030507,59647,62.3989868164063,0.105701,0.770349,0.238482,-0.609007,0.383783,0.184438,1.99404,0.715568,0.432249,9509,2401
JET,20030507,59648,62.1367797851563,0.105683,0.771926,0.238269,-0.609243,0.381959,0.184738,1.99036,0.712325,0.432567,9510,2402
JET,20030507,59654,62.8957824707031,0.105702,0.770366,0.238407,-0.608971,0.383823,0.184503,1.99402,0.715456,0.432114,9511,2403
JET,20030507,59655,64.1377563476563,0.105699,0.770229,0.238416,-0.609021,0.384083,0.184398,1.99447,0.715834,0.432105,9512,2404
JET,20030509,59701,68.153564453125,0.105685,0.771615,0.23806,-0.609083,0.383158,0.184302,1.99189,0.713584,0.43115,9513,2405
JET,20030509,59703,63.392578125,0.105704,0.770244,0.238446,-0.608918,0.383919,0.184443,1.99427,0.715687,0.432123,9514,2406
JET,20030509,59704,62.3989868164063,0.105701,0.77049,0.238425,-0.608997,0.383659,0.184497,1.99373,0.715261,0.432145,9515,2407
JET,20030819,60580,55.6507873535156,0.105728,0.769934,0.238703,-0.608841,0.383773,0.184478,1.99443,0.716128,0.432566,9516,2408
JET,20030819,60580,58.1347961425781,0.105748,0.77009,0.238536,-0.608778,0.383848,0.184444,1.99433,0.715822,0.432226,9517,2409
JET,20030819,60583,56.1475830078125,0.10572,0.770169,0.23852,-0.608802,0.383818,0.184438,1.99426,0.715738,0.432192,9519,2410
JET,20030819,60584,55.8992004394531,0.105716,0.770004,0.23875,-0.60888,0.383719,0.18443,1.99433,0.716099,0.432611,9520,2411
JET,20030819,60590,53.6221923828125,0.105718,0.770258,0.238415,-0.608765,0.383833,0.184457,1.9942,0.715552,0.431995,9521,2412
JET,20030819,60592,55.8992004394531,0.105719,0.770173,0.238514,-0.608801,0.383819,0.184439,1.99426,0.715729,0.432183,9522,2413
JET,20030819,60593,49.1233825683594,0.105712,0.770179,0.238497,-0.608795,0.383826,0.184444,1.99426,0.715706,0.432164,9523,2414
JET,20030819,60598,65.13134765625,0.105719,0.770129,0.238365,-0.608178,0.384018,0.183999,1.99334,0.714929,0.43148,9524,2415
JET,20030821,60633,61.1156005859375,0.105702,0.770084,0.238868,-0.609044,0.383627,0.184447,1.9942,0.716329,0.432607,9525,2416
JET,20030821,60634,61.1156005859375,0.105705,0.77008,0.238728,-0.608948,0.383757,0.184442,1.9943,0.716172,0.432415,9526,2417
JET,20030821,60635,61.1156005859375,0.105714,0.770111,0.238613,-0.608834,0.383774,0.184447,1.99427,0.71591,0.432303,9527,2418
JET,20030821,60639,61.1156005859375,0.105713,0.770266,0.238531,-0.608834,0.383669,0.184471,1.994,0.715594,0.432198,9528,2419
JET,20030821,60640,60.1219787597656,0.105713,0.770226,0.238536,-0.608828,0.383718,0.184453,1.99409,0.715665,0.432215,9529,2420
